date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:52:46	37045/37045	---M-Z	200	added ('OK')	application/javascript	etag:%2290b5-5793641451d83-gzip%22	http://kanakiapowaicodenamefuture.in/js/bootstrap.min.js	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/js/bootstrap.min.js	(from http://kanakiapowaicodenamefuture.in/)
22:52:46	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-5795cae21cf92-gzip%22	http://kanakiapowaicodenamefuture.in/js/jquery.counterup.min.js	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/js/jquery.counterup.min.js	(from http://kanakiapowaicodenamefuture.in/)
22:52:47	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-5795cae21cf92-gzip%22	http://kanakiapowaicodenamefuture.in/js/waypoints.min.js	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/js/waypoints.min.js	(from http://kanakiapowaicodenamefuture.in/)
22:52:48	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-5801b96be3592-gzip%22	http://kanakiapowaicodenamefuture.in/owlcarousel/owl.carousel.min.js	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/owlcarousel/owl.carousel.min.js	(from http://kanakiapowaicodenamefuture.in/)
22:52:48	8182/8182	---M-Z	200	added ('OK')	application/javascript	etag:%221ff6-5801b96be25f2-gzip%22	http://kanakiapowaicodenamefuture.in/js/wow.js	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/js/wow.js	(from http://kanakiapowaicodenamefuture.in/)
22:52:48	4307/4307	---M-Z	200	added ('OK')	application/javascript	etag:%2210d3-5801b96be25f2-gzip%22	http://kanakiapowaicodenamefuture.in/js/mobilevalidate.js	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/js/mobilevalidate.js	(from http://kanakiapowaicodenamefuture.in/)
22:52:49	2412/2412	---M-Z	200	added ('OK')	application/javascript	etag:%2296c-5801b96be25f2-gzip%22	http://kanakiapowaicodenamefuture.in/js/cookie.js	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/js/cookie.js	(from http://kanakiapowaicodenamefuture.in/)
22:52:49	830/830	---M-Z	200	added ('OK')	application/javascript	etag:%2233e-5801b96be25f2-gzip%22	http://kanakiapowaicodenamefuture.in/js/popout.js	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/js/popout.js	(from http://kanakiapowaicodenamefuture.in/)
22:52:49	38951/38951	---M-Z	200	added ('OK')	application/javascript	etag:%229827-5801b96be25f2-gzip%22	http://kanakiapowaicodenamefuture.in/js/jquery.validate.js	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/js/jquery.validate.js	(from http://kanakiapowaicodenamefuture.in/)
22:52:50	7526/7526	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Aug%202019%2017:22:50%20GMT	http://kanakia.realatte.com/mtcwtl.js	C:/My%20Web%20Sites/KanakiaPixel/kanakia.realatte.com/mtcwtl.js	(from http://kanakiapowaicodenamefuture.in/)
22:52:51	18028/18028	---M--	200	added ('OK')	text/html	etag:%22466c-5793641436803%22	http://kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.html	(from http://kanakiapowaicodenamefuture.in/css/bootstrap.min.css)
22:52:54	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5793641435863%22	http://kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.eot	(from http://kanakiapowaicodenamefuture.in/css/bootstrap.min.css)
22:52:55	23424/23424	---M--	200	added ('OK')	application/font-woff	etag:%225b80-5793641436803%22	http://kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.woff	(from http://kanakiapowaicodenamefuture.in/css/bootstrap.min.css)
22:52:57	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5793641435863%22	http://kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regulard41d.eot	(from http://kanakiapowaicodenamefuture.in/css/bootstrap.min.css)
22:52:58	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-5793641436803%22	http://kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.svg	(from http://kanakiapowaicodenamefuture.in/css/bootstrap.min.css)
22:53:00	1664/1664	---M--	200	added ('OK')	image/png	etag:%22680-5793641438743%22	http://kanakiapowaicodenamefuture.in/images/checked.png	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/images/checked.png	(from http://kanakiapowaicodenamefuture.in/css/style.css?v=1.0)
22:53:04	45404/45404	---M--	200	added ('OK')	application/font-sfnt	etag:%22b15c-5793641436803%22	http://kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/fonts/glyphicons-halflings-regular.ttf	(from http://kanakiapowaicodenamefuture.in/css/bootstrap.min.css)
22:53:05	152732/152732	---M--	200	added ('OK')	image/gif	etag:%222549c-5801b96bdc832%22	http://kanakiapowaicodenamefuture.in/images/loader1.gif	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/images/loader1.gif	(from http://kanakiapowaicodenamefuture.in/)
22:53:05	868/868	---M--	200	added ('OK')	image/png	etag:%22364-5801b96bdc832%22	http://kanakiapowaicodenamefuture.in/images/left-a.png	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/images/left-a.png	(from http://kanakiapowaicodenamefuture.in/css/amenities.css)
22:53:06	867/867	---M--	200	added ('OK')	image/png	etag:%22363-5801b96bdc832%22	http://kanakiapowaicodenamefuture.in/images/right-a.png	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/images/right-a.png	(from http://kanakiapowaicodenamefuture.in/css/amenities.css)
22:53:06	323/323	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202019%2017:23:07%20GMT	http://kanakiapowaicodenamefuture.in/owlcarousel/owl.video.play.png	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/owlcarousel/owl.video.play.png	(from http://kanakiapowaicodenamefuture.in/owlcarousel/owl.carousel.min.css)
22:53:14	108169/108169	---M--	200	added ('OK')	image/jpeg	etag:%221a689-5793641440443%22	http://kanakiapowaicodenamefuture.in/images/inner-banner.jpg	C:/My%20Web%20Sites/KanakiaPixel/kanakiapowaicodenamefuture.in/images/inner-banner.jpg	(from http://kanakiapowaicodenamefuture.in/css/style.css?v=1.0)
